visit_id,date,country,traffic_source,device_type,browser,page,session_duration_sec,pages_viewed,bounce,conversion
1747,14-09-2025,China,Direct,Desktop,Safari,/pricing,1146,1,1,0
1748,27-02-2025,Spain,Organic Search,Desktop,Safari,/login,1713,5,1,0
1749,15-01-2025,Brazil,Email,Desktop,Opera,/blog,874,4,0,0
1750,11-06-2025,China,Direct,Mobile,Opera,/about,1286,12,1,0
1751,12-06-2025,Germany,Direct,Desktop,Safari,/login,450,3,0,0
1752,16-11-2025,Turkey,Referral,Desktop,Firefox,/about,1219,2,0,0
1753,08-10-2025,USA,Referral,Desktop,Firefox,/products,868,10,1,0
1754,07-10-2025,Australia,Email,Mobile,Edge,/contact,236,2,0,0
1755,12-01-2025,Pakistan,Social Media,Mobile,Edge,/contact,537,14,0,0
1756,01-10-2025,Saudi Arabia,Social Media,Desktop,Opera,/pricing,1701,4,0,0
1757,28-09-2025,Mexico,Direct,Desktop,Safari,/,363,2,0,0
1758,27-07-2025,South Africa,Paid Ads,Desktop,Firefox,/,632,4,1,0
1759,27-01-2025,Italy,Paid Ads,Tablet,Safari,/pricing,1034,3,0,0
1760,13-03-2025,Japan,Social Media,Mobile,Chrome,/pricing,1586,9,0,0
1761,01-03-2025,France,Paid Ads,Mobile,Safari,/blog,1593,7,0,0
1762,25-05-2025,Brazil,Social Media,Desktop,Chrome,/about,936,14,1,0
1763,03-04-2025,Germany,Referral,Mobile,Edge,/pricing,1453,13,0,0
1764,05-11-2025,France,Direct,Mobile,Edge,/about,1653,11,0,0
1765,08-01-2025,Brazil,Organic Search,Desktop,Opera,/login,1194,12,1,0
1766,20-03-2025,Australia,Direct,Desktop,Safari,/login,170,3,0,0
1767,27-01-2025,Brazil,Social Media,Mobile,Safari,/products,880,13,0,0
1768,23-06-2025,China,Social Media,Mobile,Chrome,/about,1161,14,1,0
1769,19-02-2025,UK,Direct,Mobile,Edge,/blog,1755,8,0,0
1770,18-07-2025,China,Email,Mobile,Chrome,/login,1184,9,1,0
1771,15-12-2025,UAE,Social Media,Mobile,Edge,/contact,453,13,0,0
1772,30-06-2025,France,Paid Ads,Desktop,Chrome,/contact,1504,7,1,0
1773,24-01-2025,Canada,Paid Ads,Mobile,Edge,/login,472,6,1,1
1774,12-11-2025,Italy,Social Media,Mobile,Chrome,/login,1763,4,0,0
1775,15-02-2025,Spain,Social Media,Desktop,Edge,/login,1063,5,0,0
1776,15-01-2025,Spain,Email,Mobile,Chrome,/about,482,8,1,0
1777,02-06-2025,Brazil,Paid Ads,Desktop,Safari,/contact,566,3,0,0
1778,10-08-2025,Germany,Social Media,Desktop,Opera,/contact,89,2,0,0
1779,25-07-2025,Japan,Social Media,Mobile,Chrome,/home,1072,3,0,0
1780,30-09-2025,UK,Email,Mobile,Opera,/login,249,12,1,0
1781,24-08-2025,Indonesia,Email,Mobile,Safari,/products,566,7,1,1
1782,06-12-2025,USA,Direct,Desktop,Safari,/login,599,8,0,0
1783,16-08-2025,Pakistan,Email,Mobile,Edge,/blog,1370,1,0,0
1784,09-01-2025,Saudi Arabia,Organic Search,Mobile,Opera,/blog,1313,13,1,0
1785,15-06-2025,Canada,Paid Ads,Mobile,Firefox,/contact,1149,7,1,0
1786,15-11-2025,Mexico,Direct,Tablet,Edge,/login,278,9,0,0
1787,02-08-2025,Mexico,Organic Search,Mobile,Opera,/,344,12,1,1
1788,27-04-2025,Canada,Social Media,Desktop,Chrome,/blog,321,13,1,0
1789,10-12-2025,Canada,Social Media,Mobile,Chrome,/login,1086,14,0,0
1790,13-03-2025,Saudi Arabia,Direct,Desktop,Safari,/products,1101,14,1,1
1791,05-03-2025,Pakistan,Email,Desktop,Firefox,/pricing,703,3,0,0
1792,24-07-2025,Netherlands,Social Media,Mobile,Chrome,/login,43,3,0,0
1793,28-07-2025,Saudi Arabia,Referral,Tablet,Opera,/products,395,8,0,0
1794,13-03-2025,South Africa,Direct,Desktop,Opera,/contact,258,4,1,0
1795,04-10-2025,Spain,Organic Search,Mobile,Chrome,/contact,1144,14,1,0
1796,01-10-2025,Mexico,Direct,Desktop,Opera,/home,1127,8,0,0
1797,16-11-2025,Mexico,Paid Ads,Mobile,Opera,/about,1443,5,0,1
1798,04-12-2025,South Africa,Email,Mobile,Safari,/blog,1212,14,0,0
1799,05-04-2025,Germany,Email,Mobile,Firefox,/about,1080,3,1,0
1800,15-06-2025,USA,Direct,Desktop,Safari,/login,803,4,1,0
1801,01-02-2025,South Africa,Social Media,Mobile,Firefox,/about,861,14,0,1
1802,11-01-2025,USA,Social Media,Tablet,Opera,/blog,883,4,0,0
1803,28-10-2025,Spain,Referral,Mobile,Firefox,/blog,1637,8,0,0
1804,05-08-2025,Mexico,Referral,Mobile,Opera,/login,385,6,0,0
1805,16-10-2025,Mexico,Email,Tablet,Opera,/contact,733,7,0,0
1806,12-04-2025,Brazil,Referral,Desktop,Safari,/blog,1620,9,1,0
1807,24-09-2025,Australia,Organic Search,Mobile,Safari,/,211,6,0,0
1808,02-08-2025,Japan,Referral,Mobile,Edge,/,454,3,0,1
1809,28-06-2025,Japan,Organic Search,Desktop,Chrome,/pricing,306,13,0,0
1810,29-03-2025,France,Referral,Mobile,Edge,/blog,1341,3,0,0
1811,10-02-2025,USA,Email,Desktop,Edge,/home,1756,11,0,0
1812,17-03-2025,Saudi Arabia,Email,Mobile,Firefox,/pricing,502,3,0,0
1813,15-02-2025,UK,Organic Search,Mobile,Opera,/contact,347,12,0,1
1814,09-06-2025,Spain,Direct,Desktop,Opera,/blog,932,10,1,0
1815,21-03-2025,Japan,Email,Mobile,Opera,/,1679,2,0,0
1816,06-11-2025,Germany,Direct,Desktop,Chrome,/home,1099,1,1,0
1817,27-03-2025,France,Social Media,Mobile,Firefox,/login,801,11,0,0
1818,02-04-2025,Australia,Organic Search,Desktop,Firefox,/pricing,1455,10,0,1
1819,28-05-2025,Indonesia,Email,Mobile,Opera,/home,1573,1,0,0
1820,10-06-2025,Canada,Paid Ads,Desktop,Edge,/blog,1662,4,1,0
1821,21-07-2025,Italy,Social Media,Mobile,Chrome,/products,1526,3,0,0
1822,30-08-2025,Indonesia,Direct,Mobile,Edge,/home,971,5,0,0
1823,19-12-2025,Indonesia,Email,Desktop,Safari,/home,326,12,1,0
1824,02-01-2025,Spain,Organic Search,Mobile,Firefox,/contact,951,9,0,0
1825,13-08-2025,Pakistan,Referral,Mobile,Firefox,/,635,12,1,0
1826,16-10-2025,Turkey,Paid Ads,Mobile,Edge,/login,84,13,0,0
1827,21-08-2025,Pakistan,Direct,Desktop,Chrome,/blog,1747,8,0,0
1828,18-03-2025,China,Social Media,Mobile,Firefox,/home,948,12,0,0
1829,26-04-2025,France,Organic Search,Desktop,Edge,/blog,68,9,1,0
1830,03-06-2025,Netherlands,Paid Ads,Desktop,Chrome,/,395,13,0,0
1831,13-04-2025,Germany,Organic Search,Mobile,Edge,/contact,24,5,0,0
1832,13-07-2025,Brazil,Email,Desktop,Chrome,/blog,1264,8,0,0
1833,15-06-2025,Mexico,Referral,Desktop,Opera,/about,1650,4,0,0
1834,25-12-2025,Turkey,Social Media,Desktop,Chrome,/,1710,5,1,0
1835,31-03-2025,South Africa,Organic Search,Desktop,Safari,/,208,12,0,0
1836,23-06-2025,Mexico,Direct,Desktop,Opera,/login,1387,3,0,0
1837,02-05-2025,Spain,Email,Tablet,Edge,/pricing,44,5,0,0
1838,23-05-2025,China,Email,Desktop,Opera,/contact,171,12,0,0
1839,16-04-2025,Japan,Social Media,Mobile,Opera,/contact,1790,3,0,0
1840,01-11-2025,UAE,Email,Desktop,Edge,/login,991,5,0,0
1841,26-12-2025,Indonesia,Direct,Tablet,Edge,/about,808,11,1,0
1842,13-11-2025,UAE,Organic Search,Desktop,Safari,/blog,904,14,1,0
1843,03-05-2025,Pakistan,Social Media,Tablet,Edge,/products,480,5,0,0
1844,09-01-2025,Netherlands,Email,Mobile,Firefox,/about,540,6,1,0
1845,19-09-2025,Netherlands,Email,Desktop,Firefox,/pricing,801,9,0,0
1846,14-03-2025,Germany,Direct,Mobile,Safari,/contact,861,1,0,0
1847,25-12-2025,Turkey,Referral,Mobile,Chrome,/,1456,12,0,0
1848,11-08-2025,Canada,Referral,Desktop,Chrome,/contact,357,10,0,0
1849,10-02-2025,France,Email,Mobile,Firefox,/about,703,14,0,0
1850,23-07-2025,USA,Organic Search,Tablet,Edge,/products,944,6,1,0
1851,21-09-2025,Canada,Social Media,Mobile,Safari,/home,922,1,1,0
1852,24-11-2025,Turkey,Email,Desktop,Chrome,/home,156,6,0,0
1853,27-06-2025,China,Paid Ads,Mobile,Chrome,/login,1407,2,0,0
1854,14-12-2025,Germany,Social Media,Mobile,Opera,/contact,1721,8,1,0
1855,14-11-2025,UK,Referral,Mobile,Firefox,/contact,684,11,0,0
1856,25-03-2025,Brazil,Email,Mobile,Edge,/pricing,1449,3,0,1
1857,14-11-2025,Germany,Direct,Desktop,Safari,/contact,696,10,0,0
1858,21-04-2025,Canada,Paid Ads,Tablet,Chrome,/products,1527,14,0,0
1859,08-09-2025,UK,Email,Desktop,Opera,/contact,1592,6,0,0
1860,07-01-2025,Saudi Arabia,Organic Search,Desktop,Firefox,/blog,1289,6,1,0
1861,25-03-2025,Mexico,Paid Ads,Mobile,Firefox,/about,969,4,1,0
1862,27-07-2025,Spain,Email,Mobile,Safari,/login,695,5,0,1
1863,10-11-2025,France,Organic Search,Desktop,Chrome,/products,1136,2,1,0
1864,22-01-2025,Japan,Paid Ads,Mobile,Safari,/pricing,130,10,0,0
1865,03-01-2025,India,Organic Search,Mobile,Safari,/blog,428,10,0,0
1866,07-05-2025,France,Organic Search,Mobile,Opera,/blog,359,8,1,0
1867,24-10-2025,Brazil,Paid Ads,Mobile,Firefox,/about,1690,10,0,0
1868,07-07-2025,China,Paid Ads,Mobile,Edge,/home,51,7,0,0
1869,28-12-2025,Pakistan,Organic Search,Desktop,Firefox,/products,1400,10,0,0
1870,14-01-2025,Pakistan,Referral,Desktop,Firefox,/about,38,6,1,0
1871,12-01-2025,India,Paid Ads,Tablet,Opera,/blog,975,7,1,0
1872,28-03-2025,Mexico,Email,Desktop,Edge,/pricing,794,12,1,0
1873,12-01-2025,Canada,Social Media,Mobile,Chrome,/about,23,1,0,0
1874,25-01-2025,Indonesia,Direct,Mobile,Edge,/home,929,14,1,1
1875,28-10-2025,Turkey,Organic Search,Mobile,Chrome,/blog,827,14,0,1
1876,31-08-2025,Germany,Organic Search,Desktop,Edge,/about,834,5,1,0
1877,02-05-2025,Italy,Direct,Mobile,Safari,/products,1518,7,0,0
1878,27-05-2025,India,Referral,Mobile,Edge,/home,1222,1,0,0
1879,24-02-2025,Indonesia,Direct,Tablet,Opera,/products,881,2,0,1
1880,26-08-2025,Germany,Paid Ads,Desktop,Chrome,/products,304,9,1,0
1881,22-12-2025,Turkey,Direct,Mobile,Firefox,/products,1216,12,1,0
1882,22-06-2025,Japan,Organic Search,Mobile,Opera,/about,873,3,0,0
1883,09-08-2025,France,Direct,Mobile,Chrome,/home,557,6,0,0
1884,29-04-2025,Spain,Social Media,Mobile,Chrome,/about,1070,7,1,0
1885,05-11-2025,South Africa,Email,Desktop,Firefox,/about,1017,9,0,0
1886,02-07-2025,France,Paid Ads,Desktop,Safari,/about,1047,5,1,0
1887,15-10-2025,UAE,Direct,Mobile,Opera,/blog,644,4,1,0
1888,03-11-2025,Indonesia,Organic Search,Mobile,Firefox,/contact,604,11,0,0
1889,27-10-2025,Netherlands,Email,Mobile,Firefox,/,1192,12,0,0
1890,23-03-2025,UAE,Paid Ads,Desktop,Safari,/blog,1527,2,0,0
1891,30-07-2025,Turkey,Organic Search,Desktop,Opera,/home,1362,3,0,0
1892,30-05-2025,Germany,Referral,Desktop,Firefox,/,623,5,0,0
1893,06-02-2025,Pakistan,Social Media,Desktop,Safari,/,1116,11,1,1
1894,18-12-2025,UAE,Referral,Mobile,Opera,/,1589,13,0,0
1895,08-11-2025,China,Social Media,Mobile,Edge,/contact,1613,2,0,0
1896,27-12-2025,Saudi Arabia,Direct,Desktop,Chrome,/about,1593,13,0,0
1897,28-02-2025,UAE,Paid Ads,Desktop,Safari,/login,1602,4,0,0
1898,11-05-2025,Brazil,Direct,Desktop,Chrome,/pricing,1620,1,1,0
1899,21-07-2025,Brazil,Social Media,Mobile,Edge,/home,1055,4,0,0
1900,31-08-2025,UK,Social Media,Desktop,Firefox,/login,1165,7,0,0
1901,04-02-2025,Japan,Social Media,Tablet,Firefox,/contact,474,14,1,0
1902,03-04-2025,Saudi Arabia,Email,Mobile,Opera,/contact,1489,12,0,0
1903,26-07-2025,Australia,Organic Search,Tablet,Safari,/pricing,1335,3,0,0
1904,19-12-2025,Brazil,Paid Ads,Mobile,Safari,/,964,10,0,0
1905,28-11-2025,Saudi Arabia,Direct,Mobile,Opera,/about,939,8,1,1
1906,01-11-2025,Germany,Direct,Mobile,Chrome,/pricing,1300,6,0,0
1907,16-12-2025,UAE,Referral,Desktop,Firefox,/login,808,6,1,0
1908,01-08-2025,Mexico,Social Media,Mobile,Firefox,/login,404,14,1,0
1909,08-06-2025,Turkey,Social Media,Tablet,Safari,/pricing,1153,1,0,0
1910,24-01-2025,France,Social Media,Desktop,Safari,/contact,255,5,0,0
1911,20-10-2025,India,Direct,Mobile,Opera,/home,577,3,0,1
1912,04-01-2025,Saudi Arabia,Referral,Desktop,Edge,/products,47,10,0,0
1913,08-08-2025,USA,Organic Search,Mobile,Chrome,/about,254,1,1,0
1914,30-12-2025,Indonesia,Email,Tablet,Edge,/login,30,8,0,0
1915,20-01-2025,Germany,Paid Ads,Mobile,Edge,/login,1143,7,0,0
1916,01-06-2025,Saudi Arabia,Organic Search,Mobile,Safari,/pricing,1639,7,1,0
1917,19-02-2025,Japan,Direct,Mobile,Safari,/about,403,12,0,1
1918,26-06-2025,UK,Email,Mobile,Safari,/pricing,1443,10,0,0
1919,06-04-2025,China,Email,Tablet,Edge,/,996,14,0,0
1920,15-04-2025,Turkey,Email,Mobile,Chrome,/about,1681,10,0,0
1921,07-09-2025,Pakistan,Social Media,Mobile,Safari,/,1776,10,1,1
1922,27-04-2025,India,Paid Ads,Mobile,Firefox,/login,17,4,0,0
1923,20-12-2025,USA,Direct,Mobile,Chrome,/contact,1477,13,0,0
1924,16-08-2025,Turkey,Direct,Mobile,Firefox,/,337,11,0,0
1925,07-03-2025,Pakistan,Email,Mobile,Chrome,/about,299,6,0,0
1926,01-12-2025,Saudi Arabia,Direct,Mobile,Safari,/blog,1796,13,0,0
1927,19-09-2025,UK,Paid Ads,Desktop,Opera,/about,520,9,0,0
1928,22-10-2025,Japan,Paid Ads,Mobile,Safari,/pricing,921,14,1,0
1929,31-08-2025,Japan,Referral,Mobile,Edge,/,370,3,1,0
1930,05-07-2025,Spain,Referral,Desktop,Edge,/home,1632,9,0,0
1931,03-09-2025,India,Organic Search,Desktop,Chrome,/blog,725,4,0,0
1932,05-05-2025,India,Paid Ads,Mobile,Edge,/contact,228,5,0,0
1933,25-09-2025,Mexico,Paid Ads,Desktop,Safari,/products,415,7,0,0
1934,11-05-2025,Mexico,Paid Ads,Desktop,Firefox,/pricing,762,6,0,0
1935,25-08-2025,Canada,Referral,Mobile,Safari,/pricing,932,10,0,0
1936,18-01-2025,Saudi Arabia,Email,Tablet,Chrome,/home,841,8,0,0
1937,09-02-2025,Saudi Arabia,Email,Mobile,Edge,/products,1654,8,0,1
1938,21-01-2025,Italy,Direct,Tablet,Firefox,/login,803,8,1,0
1939,13-08-2025,UAE,Email,Mobile,Opera,/products,1253,3,0,0
1940,21-12-2025,Turkey,Social Media,Desktop,Firefox,/contact,604,14,1,0
1941,09-10-2025,Spain,Referral,Mobile,Firefox,/contact,116,10,0,0
1942,08-01-2025,USA,Paid Ads,Mobile,Safari,/blog,590,6,0,0
1943,10-04-2025,Saudi Arabia,Email,Mobile,Opera,/login,618,7,1,0
1944,28-08-2025,Canada,Referral,Desktop,Chrome,/pricing,1757,9,0,0
1945,28-03-2025,Turkey,Email,Mobile,Chrome,/,1319,10,1,0
1946,25-10-2025,Germany,Organic Search,Desktop,Firefox,/contact,1782,10,0,0
1947,14-01-2025,Germany,Paid Ads,Mobile,Firefox,/home,17,14,0,0
1948,30-11-2025,South Africa,Organic Search,Desktop,Edge,/home,815,12,0,0
1949,02-01-2025,Saudi Arabia,Paid Ads,Mobile,Opera,/home,198,4,0,1
1950,20-10-2025,Indonesia,Referral,Mobile,Firefox,/about,90,5,1,0
1951,21-11-2025,Australia,Direct,Desktop,Edge,/login,117,8,1,0
1952,10-02-2025,Mexico,Email,Mobile,Opera,/login,1354,1,1,0
1953,14-11-2025,Canada,Email,Mobile,Chrome,/contact,1612,12,0,1
1954,12-11-2025,China,Social Media,Mobile,Edge,/contact,695,6,0,0
1955,21-04-2025,Netherlands,Organic Search,Mobile,Opera,/home,355,4,0,0
1956,14-01-2025,USA,Email,Mobile,Edge,/login,337,5,0,0
1957,19-08-2025,Netherlands,Referral,Mobile,Firefox,/login,564,11,1,0
1958,25-03-2025,UK,Direct,Desktop,Safari,/contact,1732,5,0,0
1959,10-05-2025,Germany,Referral,Desktop,Chrome,/about,311,2,0,0
1960,19-08-2025,Indonesia,Organic Search,Desktop,Firefox,/,209,8,0,0
1961,22-11-2025,India,Social Media,Mobile,Firefox,/,902,2,1,0
1962,25-05-2025,USA,Email,Desktop,Opera,/blog,1452,4,1,0
1963,11-12-2025,Saudi Arabia,Referral,Desktop,Edge,/login,1072,12,0,0
1964,28-01-2025,China,Paid Ads,Mobile,Chrome,/pricing,1765,13,0,0
1965,07-03-2025,Indonesia,Direct,Mobile,Firefox,/,316,5,0,0
1966,12-06-2025,USA,Referral,Mobile,Opera,/blog,1037,14,0,0
1967,17-08-2025,France,Direct,Desktop,Chrome,/products,1666,1,1,0
1968,18-09-2025,UAE,Email,Mobile,Edge,/pricing,1110,6,0,0
1969,13-06-2025,India,Paid Ads,Mobile,Firefox,/login,477,2,0,0
1970,28-10-2025,China,Social Media,Mobile,Firefox,/,188,14,0,0
1971,30-10-2025,Spain,Social Media,Desktop,Firefox,/about,654,5,0,0
1972,14-10-2025,UAE,Paid Ads,Mobile,Chrome,/products,1774,6,1,0
1973,10-01-2025,Canada,Direct,Mobile,Chrome,/blog,285,11,0,0
1974,14-07-2025,Indonesia,Email,Desktop,Chrome,/,1185,8,0,0
1975,28-04-2025,Italy,Referral,Tablet,Chrome,/login,1197,9,1,0
1976,27-09-2025,UAE,Paid Ads,Mobile,Opera,/,1323,13,0,0
1977,21-03-2025,Australia,Organic Search,Desktop,Safari,/contact,1411,12,1,0
1978,03-04-2025,Brazil,Direct,Mobile,Opera,/products,630,6,0,0
1979,23-09-2025,Mexico,Social Media,Desktop,Firefox,/,647,5,0,0
1980,28-11-2025,Germany,Paid Ads,Desktop,Opera,/home,1785,12,0,0
1981,16-12-2025,Italy,Social Media,Mobile,Edge,/about,1343,4,0,0
1982,27-12-2025,UK,Direct,Mobile,Chrome,/contact,939,2,0,0
1983,14-09-2025,Indonesia,Social Media,Tablet,Edge,/contact,1422,2,0,0
1984,13-05-2025,France,Paid Ads,Mobile,Edge,/,1691,7,0,0
1985,03-10-2025,China,Direct,Desktop,Firefox,/about,1797,5,0,1
1986,21-09-2025,Pakistan,Organic Search,Mobile,Chrome,/contact,192,7,0,0
1987,20-06-2025,Netherlands,Paid Ads,Mobile,Edge,/pricing,1339,13,1,0
1988,01-01-2025,Canada,Referral,Mobile,Firefox,/products,81,11,0,0
1989,09-11-2025,South Africa,Email,Mobile,Chrome,/pricing,1252,1,0,1
1990,05-03-2025,UAE,Paid Ads,Mobile,Safari,/blog,728,1,1,0
1991,11-10-2025,Indonesia,Direct,Mobile,Firefox,/pricing,1206,5,0,0
1992,01-05-2025,Indonesia,Email,Mobile,Opera,/about,1686,2,0,0
1993,17-04-2025,South Africa,Paid Ads,Desktop,Chrome,/home,1305,8,0,0
1994,24-06-2025,Mexico,Organic Search,Tablet,Edge,/contact,735,14,0,0
1995,23-07-2025,UAE,Organic Search,Desktop,Edge,/about,1501,3,0,0
1996,14-06-2025,China,Referral,Desktop,Opera,/contact,278,1,1,0
1997,01-11-2025,USA,Social Media,Desktop,Opera,/login,1053,13,1,0
1998,30-04-2025,Saudi Arabia,Email,Mobile,Edge,/home,587,2,0,0
1999,13-02-2025,Italy,Direct,Mobile,Chrome,/contact,1004,10,0,0
2000,08-11-2025,Australia,Direct,Mobile,Firefox,/pricing,824,10,0,0
